0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,emotion
-503.8655,53.994076,-29.715902,11.48245,-3.526635,-6.360745,-9.440511,-3.9494834,-18.114521,-1.8305094,3.1909068,-8.582914,1.630863,1.4333842,-7.281631,1.1153626,-6.0817633,-2.3216162,-1.5688697,-1.611072,-7.0887103,-0.43606406,-2.6586168,-8.968541,-2.9113812,-0.45797962,-8.428972,-1.3820169,-2.6199992,-3.183841,0.5222351,-0.53334683,1.7095348,1.5049877,-1.1057823,-1.1283728,0.21848413,4.3700414,12.4432335,18.507587,4
-562.4828,52.349197,-10.299766,12.401961,-0.99499166,-1.2976996,-8.989463,-4.6927695,-15.069826,-3.9476318,5.607008,-9.121845,-2.5095334,-4.148032,-2.076537,2.8105032,-7.6988006,-0.017354894,0.66872734,-6.666677,-6.768098,2.3421965,-10.313256,-2.4089773,-0.27234778,-4.504154,-3.6789584,-0.61957145,-5.318443,1.4966856,1.163421,3.5694685,1.923546,1.0228596,-3.1729975,-1.551422,-2.2552013,6.0936627,9.961608,16.131792,1
-489.0869,43.482197,-18.454538,11.289089,-3.7642415,-6.8405557,-6.142699,-5.2612457,-14.824836,1.3946178,2.2113261,-9.767229,5.075326,-3.4304636,-3.9793122,2.6413176,-5.2203746,0.18793929,0.9842774,-7.221328,-4.91146,1.3099558,-6.608308,-2.379282,-0.5380701,-3.5572076,-2.07476,-0.90214586,-1.8282855,3.400556,2.1816347,4.280671,1.2775483,-2.0579886,-3.0284402,1.1530526,1.8793223,11.948996,11.709248,15.885932,2
-527.4824,46.151066,-4.23566,14.506877,-4.676818,-2.3456848,-10.737995,-8.863643,-14.14305,-1.3547528,-0.026231721,-7.537918,-4.184616,-5.13166,0.7250739,-1.7615274,-8.859743,1.3142897,-2.1266334,-8.049352,-4.3212595,0.49987206,-11.212739,-2.2305396,-2.6527672,-6.9533997,-2.519466,-1.9859298,-4.082397,2.0267808,2.2141912,3.8863378,3.8150523,0.110175475,-1.4981297,-1.9241803,-2.9412258,6.4349346,7.8981085,15.975259,1
-504.33517,41.348583,-16.62136,12.797567,-7.1810184,-2.9517467,-9.8457365,-8.095757,-13.738352,-5.958963,1.4043317,-10.307347,0.13417315,-3.6374722,-5.2602983,0.7898814,-8.795338,0.05535683,-0.1639347,-5.997805,-6.9266768,1.2410294,-8.973903,-4.6713386,-1.9596882,-5.772089,-5.232842,-1.6509821,-3.8879712,1.8130502,1.3254683,0.49598274,1.2078446,-1.6164535,-2.6868157,3.0510876,1.2357097,8.47927,10.28094,12.395442,2
-567.663,54.572365,-5.790294,16.094688,-1.4658166,3.4601889,-10.945431,-3.3138838,-15.030305,-3.7793128,2.9165475,-7.8286295,-5.2045865,-3.1986432,1.1726215,-2.2237635,-5.269549,0.6069551,0.9269455,-6.506253,-5.4502873,1.8509252,-8.783446,-2.7376192,-2.2025523,-5.112748,-3.384633,0.6217433,-2.9790993,1.3651377,2.1266172,2.8239868,3.0931845,1.4839458,-0.78368217,-1.7719301,-2.6826992,6.684395,11.05845,17.230558,1
-477.15546,46.50663,-18.364605,14.133026,-3.011968,-5.4122725,-11.254368,-8.899662,-7.4784565,1.8934212,-1.1975226,-6.035866,3.594389,-2.4227042,-2.9112854,4.842106,-9.591087,3.4913301,-0.682364,-6.481307,-4.830247,1.9279549,-7.9656444,-0.6810762,-4.2178755,-3.2248297,-2.399914,-0.07837646,-1.8349388,3.4842064,0.41072917,2.6853666,1.8740851,-0.40133178,-0.8731823,3.1939766,1.7650506,9.976295,11.018046,14.110777,2
-633.4321,60.682957,-2.9957128,14.048601,0.74314106,1.3591769,-7.6098895,-0.5298935,-16.83437,-6.3873787,6.271218,-7.295214,-4.9569855,-0.30577284,0.16593973,0.951159,-3.8683853,-0.9034233,0.6425799,-5.1782513,-4.521518,1.5940251,-8.122539,-2.2634492,-1.6282543,-3.8138862,-2.9044056,0.5684742,-3.9981527,2.187196,1.0591083,2.6644523,1.2382537,2.661265,-1.7671009,-0.24598935,-2.4332292,4.643466,7.1815147,15.752525,1
-594.7728,69.50451,-10.707655,10.900305,7.6849957,-0.78028214,-15.272537,4.6463013,-13.666955,-15.966732,1.8292942,-5.651751,-2.7379723,2.2117023,-8.576002,4.3510127,2.2507374,-2.1803017,-0.9915746,4.019675,-5.8088236,-3.1016326,-0.1242632,-0.9978571,-5.883803,3.8738284,-3.2156115,-0.47084096,-0.14751434,-0.06879628,2.0372567,1.3777819,5.1622133,0.19562173,6.210722,1.212619,2.5972552,7.608274,9.966771,12.995638,3
-615.5001,66.88931,-1.579338,14.597427,7.147643,0.5200054,-11.811818,-5.807833,-12.699215,-11.351378,0.2731898,-5.197843,-2.518452,0.4364374,-4.2880855,4.1241565,-1.715206,-0.49069464,-4.6622734,1.8485706,-7.6142807,-4.9722586,-1.7604935,-1.6018441,-7.178207,3.8960602,-3.2340522,-1.1508387,-0.17304812,1.9440961,0.113110065,1.726515,5.6609898,0.47394887,3.7908888,-0.22101432,0.5898144,3.9185154,11.845932,15.777563,3
-508.64694,59.91119,-27.051054,4.0842204,0.28630865,-5.0627494,-15.822772,-6.8911133,-12.054219,-8.709366,-5.8766055,-3.381523,-4.1302133,-2.418206,-7.6701255,1.6910992,-3.371338,0.5970207,-2.3420036,0.40990806,-2.3935108,-0.27927586,-2.421501,0.8037842,-5.201422,0.048409026,-0.7467365,-0.25792882,-3.0869224,3.2278483,-0.33586243,1.1859725,2.7409089,4.7010484,1.3249182,4.0112267,4.408633,7.026033,10.450437,12.314735,5
-551.8099,64.52668,-19.144693,10.66453,-1.9767686,-1.599028,-12.095131,-13.424859,-11.012378,-3.7485254,-2.4291122,-7.2657743,3.6909506,-6.47649,-6.322298,8.2023535,-9.14445,1.6654419,0.3595748,0.031343658,-9.649561,-3.1658251,-1.8506418,-5.1963725,-2.70395,2.4909804,-7.3914046,3.340599,-5.1138706,-0.007909338,0.6082476,-0.18234093,3.850684,6.652838,1.4293556,3.1810825,1.9780188,3.5992787,9.068032,14.778381,5
-410.21097,52.985962,-34.75708,7.076671,-5.0682116,-16.866928,-3.669329,1.8136493,-16.378807,-1.9808247,4.647297,-7.997615,-1.4542708,1.5878135,-9.665926,1.3102797,-8.549299,1.5873033,-0.6729567,-2.4610686,-5.2521963,-2.600369,-4.2836657,-4.3846684,-4.8211274,-3.0304992,-6.2255516,-2.4132504,-4.042648,1.6639347,2.7790377,3.1421447,3.7485945,4.6527324,1.3218442,5.718522,4.585537,9.819267,9.569088,10.910558,4
-410.6992,57.391,-28.898434,9.004893,1.5224147,-15.866621,-7.546221,6.447966,-13.380351,-0.5165433,5.245633,-6.4275894,3.3988109,0.12659009,-7.2320695,1.8097874,-6.1011634,0.5568007,-0.93464667,-0.79852813,-2.7010386,-2.0991004,-2.403432,-1.7041768,-3.8922634,1.328164,-3.7077143,-0.7451779,-1.3958144,2.2609117,1.5014552,4.000672,3.6416886,4.9401026,1.7253238,4.765482,3.204125,6.678587,7.699338,11.333662,4
-412.78568,48.559128,-30.44473,8.718821,-5.141504,-17.528238,-5.598305,2.649889,-16.428885,2.96727,1.3520894,-9.092321,2.4949946,-1.7732813,-11.166466,1.8154672,-9.467864,1.4191116,-3.01792,-2.806983,-4.590362,-1.2688843,-5.9926615,-2.8023374,-4.387904,-3.6006234,-4.8194714,-2.9068532,-3.2064753,0.48314974,0.099385925,1.393841,3.4788637,4.2084703,0.85526365,3.512094,2.4414313,6.0638127,10.366427,13.546887,4
-469.97604,55.467583,-21.230883,0.19877608,-1.852216,-7.72,-13.131807,-7.9670153,-12.916688,-1.7383614,-6.3299165,-7.876117,0.38671398,-1.8411614,-8.760556,7.2065783,-2.6387868,-0.41838148,-2.125205,-0.44086304,-3.3738253,-4.3818393,-2.87964,1.1302321,-8.123991,0.6648384,-0.6330535,-1.1162374,-2.1773148,2.231882,0.85988677,2.6011167,2.4885068,1.1098528,1.4593667,-0.3392868,0.8124642,6.8780375,8.769349,10.273347,5
-491.55072,62.041874,-13.038585,5.3563585,-3.0986757,-1.6270466,-17.81943,-12.412443,-5.7137723,-9.114189,-8.211049,0.7599553,-5.978055,-1.4357578,-3.9010048,4.687905,0.65693116,1.4384941,-3.4554656,0.12117898,-1.4218303,-2.6280777,-2.6027412,1.5669502,-2.801141,1.8299681,-0.2627434,1.4430757,-2.28132,1.8719802,-0.04397077,2.7044756,0.47250935,3.0599096,1.9785042,3.9566524,2.4962378,7.3065014,6.017489,7.443014,5
-561.90295,59.18197,-15.612464,13.220629,-2.606223,-2.9093657,-7.7886696,-8.197148,-12.866041,-3.1952696,0.68364847,-9.501421,3.4230165,0.9777241,-10.254873,6.9419312,-1.6323073,-2.044201,1.3361614,1.7606571,-6.564754,-4.2313886,-2.3676987,-2.4003444,-4.968417,3.4863641,-5.9857183,2.141082,-1.7764305,-3.5996327,2.024664,0.13206087,0.43622681,6.2207413,3.307318,3.7473354,2.6268883,6.7874546,9.923099,15.666093,5
-473.37302,53.808556,-23.425161,8.474532,-4.5584908,-6.875969,-15.386858,-13.946309,-17.328186,-5.267867,-4.048703,-14.120174,2.1033618,-2.006795,-8.686017,5.8636417,-4.972777,-0.866648,0.19428428,-0.20483248,-6.4934516,-3.123074,-2.511213,-2.9956062,-7.0117273,0.8043468,-4.143749,0.28545,-0.66877013,1.5572617,3.615855,3.5884068,4.768897,8.374587,5.895403,6.51482,5.017487,3.486858,5.2240677,9.1546335,5
-623.836,72.11582,-14.24028,12.990749,0.5719444,-2.762212,-9.70371,-6.7175074,-11.239088,-7.5506887,1.4542497,-9.1175585,-0.5824952,0.2530335,-9.558328,1.8463129,-3.5193346,1.2394122,-2.8864841,1.8002306,-3.7924395,-5.072804,-2.9316676,-0.8813894,-6.0005875,3.0163193,-3.4512138,-0.99552464,0.11799424,-1.3313484,0.97261,3.132613,1.6022096,4.167111,3.4777112,2.2521892,1.9162006,6.3340797,11.879549,14.568178,5
-444.41824,58.94638,-28.156124,4.8156533,-2.0496204,-13.270743,-2.0958083,4.2812448,-16.359459,2.5059826,4.743798,-6.9358463,3.6587238,2.6090028,-5.6138988,4.001283,-4.483774,0.7614533,-2.517903,-0.5516574,-4.0275917,-1.1355411,-4.984927,-1.125768,-2.8084795,1.0203724,-2.5508158,1.1008141,-1.1738666,2.2499738,0.38411704,2.2851856,1.8311441,3.9810646,-0.14659736,3.2822762,2.7581177,6.5455065,8.097649,12.85369,4
-582.254,63.110695,-7.963559,8.557961,-0.6785779,-3.691753,-9.917026,-9.33443,-15.023659,-5.5104895,0.11317728,-9.078874,0.5621679,1.3496464,-9.979916,4.262578,0.09826614,-2.546213,-3.4345121,2.9465768,-8.798064,-4.957319,-4.961098,-0.6643379,-8.191975,0.97858673,-1.670815,-1.6699911,-0.4326053,-2.2371793,-0.2989715,1.9812273,0.07869149,6.175498,4.098241,-0.6604907,4.3001733,6.3656664,9.342595,19.113003,5
-532.49976,38.96926,-22.365755,8.015454,-7.24228,-21.733765,-8.617306,-13.875068,-9.004463,3.72716,-16.423458,-6.1175365,0.07531658,-7.2501554,-4.546804,-0.12294291,-2.5978138,9.268727,9.090963,13.767758,16.230099,7.1622343,-0.70002836,-6.579562,-7.9068856,3.693328,-1.6583042,-2.7110755,-10.910168,-3.7873561,1.1709313,1.61687,-7.4953766,-7.1472507,-2.7566726,3.384098,0.04261079,2.194141,6.758708,7.112948,2
-583.12976,43.476044,-14.001504,4.851883,-3.5111973,-18.833223,-13.917418,-18.185139,-11.538516,3.094643,-15.881215,-14.379176,4.4577622,-6.077667,-8.577229,-2.6124012,-2.881836,6.055332,8.931623,11.230793,13.611699,10.871928,1.1811109,-1.054816,-9.816536,-0.42823392,-4.5208797,-1.8547853,-9.107434,-7.827289,-9.769358,1.0644618,-4.0261655,-1.8116134,-7.606776,1.0924085,1.7110119,-0.77466494,-0.4828487,8.533308,3
-594.44385,40.03269,-13.136384,4.907668,-7.715363,-15.220698,-17.928001,-8.778425,-11.887797,1.938229,-14.715156,-6.736573,-3.8129816,-10.373409,-6.6652126,-6.0434337,-2.6877122,8.68076,13.766023,17.87955,16.49471,9.551634,1.5320729,-3.723598,-6.2473593,0.5117666,-1.0912404,-2.066644,-7.0928063,-7.5755134,-4.0913587,-0.29193217,-4.722592,-5.254772,-4.6560245,3.178249,0.24468842,0.5963138,2.534137,8.078071,0
-562.3206,32.078938,-11.814114,5.232017,-7.007714,-17.642563,-13.52408,-15.460545,-10.774316,1.5528734,-16.91496,-6.1031866,-0.0064527714,-7.146273,-5.7591724,-3.0970483,-1.6624883,6.0696573,9.095881,13.460318,15.002507,9.813261,2.5792365,-5.093824,-9.096371,0.86560655,-1.3847721,-1.43685,-7.7989564,-8.544129,1.2469746,3.6979704,-6.0457115,-7.3820224,-6.0766983,1.159779,-0.53474826,-0.25598195,5.4357357,11.343109,2
-584.284,39.951817,-16.841955,4.9375787,-5.2906466,-16.97194,-13.736252,-16.540705,-15.592364,1.0077462,-14.465503,-10.4528,1.8887254,-4.0958805,-11.173672,-2.0144541,-4.5826926,5.604696,9.638873,11.645641,13.41743,10.590654,2.6546023,-0.39389908,-8.801975,-1.8471239,-0.8806786,-1.0246605,-7.225972,-6.384874,-7.5945807,0.787632,-2.958227,-3.658187,-6.309758,0.26194993,1.2624978,-1.5246441,-1.5839,8.661632,3
-569.8377,37.040062,-12.517084,5.3976555,-5.819824,-16.91559,-15.082875,-13.631588,-10.103789,0.62318474,-16.625671,-7.2797637,0.46878865,-7.8869476,-3.9074457,-1.4637079,-3.2204037,7.57432,8.830103,14.132806,14.594283,8.520217,1.522857,-7.5626793,-8.6809435,1.5314498,-1.3790342,-1.494568,-9.599745,-4.9566593,0.2094859,3.7274437,-6.636838,-6.8089366,-4.8485184,1.9908347,0.600437,1.483676,7.8428955,9.72422,2
-617.2188,32.76131,-6.477859,5.7882166,-7.082933,-13.818783,-13.427742,-10.045258,-8.722937,-1.9495541,-15.409025,-1.7606605,-2.5618234,-9.9331665,-4.882155,-4.3605256,-2.059927,7.379813,11.850184,18.46992,13.856202,8.765566,2.0930421,-7.3380146,-4.683514,0.9750928,-1.6902335,-0.3529746,-8.325281,-7.1249537,-2.9388762,0.9015602,-4.6002846,-3.034109,-5.2063236,1.9500074,-0.33133507,1.7368774,1.1139712,9.416114,0
-557.754,43.736523,-22.296762,11.642625,-6.4844365,-13.727056,-13.241792,-12.7161875,-13.765884,2.9457731,-11.394797,-10.617824,0.3972793,-5.8201222,-5.358455,-2.872322,-3.3306239,2.6930995,5.521668,10.678597,15.0590105,7.8816433,4.1390967,-1.5667474,-7.832337,1.1108736,-0.8249474,1.3150162,-6.9858027,-6.612269,-4.7054095,1.347894,-0.67004675,-1.757461,-4.8554916,1.2772535,-0.15120928,-1.8376633,0.73113805,6.06182,4
-602.27826,31.970396,-9.3940325,2.278002,-7.0470614,-15.828701,-15.890887,-12.368406,-8.033645,-1.6335564,-16.778933,-6.6856174,-2.5642717,-6.605268,-2.7991407,-0.1126692,0.6272309,10.022419,10.437138,14.754439,13.1140995,9.456064,2.6264806,-5.1943574,-7.1875973,0.702171,-3.21287,-1.990095,-8.514763,-5.408117,-1.2243518,3.391766,-7.409545,-5.8298225,-5.215143,1.3525238,-0.6668427,2.426482,6.44026,9.666619,1
-566.65375,40.497555,-16.874912,6.3533616,-8.768993,-17.658804,-13.203357,-19.966022,-7.327701,2.0511954,-18.093657,-6.871387,-2.8100505,-7.961141,-6.6173716,-4.1084948,-1.513083,5.53704,8.181942,15.475579,15.321033,9.892359,2.4839387,-9.542572,-7.490137,-0.4709787,-1.978299,-1.5717492,-11.168058,-4.8078756,1.6432083,3.4773655,-6.3354506,-7.757148,-4.0763617,2.414243,-1.4245701,3.253952,5.7495956,8.69003,1
-521.0436,32.191124,-15.881986,9.013621,-5.7454085,-19.681181,-12.03273,-12.366016,-11.4532385,2.926838,-15.879418,-7.381201,0.70631975,-7.7117143,-3.4147794,-1.384439,-3.0558732,7.1049323,8.835407,14.215958,16.354162,7.4949017,2.0787296,-6.302447,-7.915308,3.055435,-0.48960295,-1.7413217,-10.004072,-5.2403007,0.9649332,2.9175718,-7.09073,-5.859178,-3.4775808,2.2711139,-0.35276502,2.067114,5.865015,8.221633,2
-475.69476,26.596756,-14.495293,13.397811,-7.526331,-16.348516,-7.462783,-13.750879,-13.883863,5.3483143,-14.465678,-7.2559276,-0.13246879,-8.808209,-5.161525,-3.8734307,-2.58926,2.4422758,4.9582376,12.200258,15.712643,11.408444,6.0464664,-3.9348552,-7.950324,0.877849,1.169612,2.035519,-6.9637604,-6.6591783,-2.687445,3.5482605,-1.1058018,-4.443081,-4.7814484,1.4576594,0.18547247,-0.41916397,0.8020724,6.3659353,4
-575.5021,36.11294,-11.16418,3.6262474,-4.2749267,-15.356081,-15.585592,-18.395428,-13.798314,2.115846,-14.86824,-10.646063,2.1640227,-7.1368084,-10.376525,-1.8566633,-2.1719055,5.8954687,10.439063,12.024347,12.766954,7.9582415,3.7449532,-0.8644399,-10.380924,-1.3602743,-0.79059714,-3.0402834,-8.441959,-10.873182,-7.3851843,0.16957128,-1.1575663,-4.161819,-6.742942,0.35258356,1.492977,-2.228432,-0.48565394,10.82417,3
-476.82724,27.00888,-21.282984,12.238342,-6.0918097,-19.05032,-9.005155,-13.766889,-14.636795,5.8335147,-16.39144,-7.925298,-1.0726458,-9.393706,-4.9160686,-3.651107,-3.4394968,3.9192936,7.7572913,13.552971,17.9249,9.980545,4.2208104,-3.1156616,-8.178734,2.8253047,-0.8038109,1.6163491,-8.213849,-5.314224,-1.4909954,3.3428605,-1.987337,-2.9399996,-3.9416351,2.1544735,1.7749525,0.085736655,2.1808865,7.5822463,4
-608.5294,44.920876,-13.544343,4.566543,-6.393957,-15.385525,-10.3548155,-12.612526,-15.237282,2.414764,-12.270333,-8.184469,1.4542867,-5.942234,-7.931833,-2.7874064,-0.15842155,5.5503063,9.731268,10.463191,14.726697,9.552612,3.797714,-1.7817457,-8.001599,-1.4349549,-0.6124621,-2.0116107,-4.9610686,-7.4150214,-5.9856963,2.2666605,-1.5455078,-3.3327773,-6.762791,0.23724528,0.3788602,-0.21412566,0.10937392,9.467722,3
-486.08344,37.539307,-18.622627,6.8668666,-0.8848935,-20.810482,-13.990732,-17.160427,-15.471667,4.59913,-14.917264,-13.0205,5.748662,-2.7885773,-8.182437,-0.31344652,-1.8157507,11.37903,8.511353,15.17309,17.20379,12.114833,-0.034376737,1.1781085,-13.124453,3.1643996,0.7510074,-1.3826709,-8.50475,-6.978969,-5.071999,3.5843556,-4.0023813,-5.9819746,-6.0877795,4.0173354,0.6470556,2.1206117,3.1937094,10.625104,5
-486.3825,31.580091,-23.616848,5.8397703,-5.764124,-23.469402,-13.265589,-16.945017,-15.237035,2.7155242,-16.214529,-11.160697,2.0036776,-4.6013966,-7.9642296,-1.6311665,-2.764857,11.39904,7.9496098,15.413968,17.003199,10.276938,3.5804257,1.3068324,-12.911918,4.3524733,-2.0928433,-0.023048926,-6.8015203,-8.271207,-4.6074443,2.3320503,-3.0784056,-5.398708,-5.298419,1.578651,1.53293,-0.9733502,1.6795543,10.716577,5
-564.2529,38.90415,-7.748572,1.0844187,-7.127159,-18.375961,-13.980246,-13.558726,-7.332847,1.1979128,-16.267284,-6.4199247,-0.7989068,-8.282497,-6.0477962,-1.2221237,-3.4318733,8.6886,10.069601,15.646578,15.186839,7.9248424,0.1532238,-7.2176814,-9.431447,1.0340508,-2.8472176,-2.7566063,-10.332955,-5.693623,-0.8882007,2.5740921,-8.321066,-7.448035,-5.23733,0.3298782,0.43846667,2.172714,7.17684,10.478264,1
-612.3828,37.96638,-10.726894,5.9898334,-6.851523,-16.626192,-13.571027,-12.096197,-8.981643,0.43914732,-14.491811,-5.500693,-3.3313756,-7.713012,-5.7912498,-4.5469875,-2.3360562,7.7329974,11.435124,15.543046,13.537607,7.5439043,2.2779372,-3.8929183,-5.086666,0.76904035,-2.3079536,-1.2112905,-6.705523,-6.112989,-5.239875,0.2900781,-4.580331,-4.2545834,-4.5009584,1.657595,1.4883393,1.0474923,2.327758,7.5821333,0
-578.9804,43.99098,-4.189855,6.8869905,-2.7876158,-13.55013,-12.697124,-15.42708,-13.612606,3.6306427,-14.931806,-8.656294,0.9508738,-5.3656425,-10.623118,-3.1923873,1.1500216,6.0814276,10.569834,13.758701,14.045928,8.522342,4.720287,-1.6082165,-8.586229,-2.279243,-1.9186394,-2.451202,-6.729023,-9.818516,-5.7467866,0.8079055,-0.7338772,-3.1458905,-6.1186695,0.87468576,0.687437,-0.65043783,0.33912206,9.320669,3
-578.9072,40.98669,-8.59553,10.793138,-2.8766825,-10.897508,-12.415375,-15.851317,-6.725116,5.248587,-18.33693,-8.021097,3.6132004,-3.4612627,-6.4419346,-0.95407134,1.733193,6.80484,12.386333,12.549051,10.216818,7.5702453,3.7362103,-2.1076176,-7.402969,-0.38828346,-3.581481,-1.5535802,-8.420495,-6.990489,-5.613787,0.3354893,-2.8388443,-2.0800288,-2.9150918,2.828738,1.7464609,1.1985924,2.1851335,7.4989214,5
-561.0662,44.558495,-17.68453,3.6319666,-6.5431204,-19.966267,-13.883305,-15.571896,-7.5012894,0.19920161,-18.415937,-6.915837,-1.9175602,-6.8831015,-4.7869234,-1.7886275,-3.719926,8.986561,6.872198,15.165549,17.301504,10.179993,1.5804625,-7.3298316,-10.059722,2.8510869,-1.3451667,-2.7972267,-8.937367,-6.2914414,0.64196825,3.7833068,-7.753767,-7.274996,-4.9778156,1.7793618,-0.057364896,0.959829,7.540348,10.502566,1
-545.7165,33.353077,-13.108977,7.295219,-5.7932763,-18.229242,-10.369742,-11.725447,-11.1957855,3.114206,-16.089533,-4.913093,2.739922,-7.31534,-3.870777,-1.3751385,-0.3978173,7.040876,10.064959,14.58105,16.361265,8.729954,1.1962261,-5.6477065,-8.95677,5.011233,-1.1036063,-2.6702821,-9.784218,-5.007405,1.2403165,2.2839484,-6.292909,-7.28794,-4.8386087,2.5025399,-0.31488606,1.5038071,6.1978817,8.513334,2
-580.14233,44.4053,-17.5692,4.6175094,-7.6016498,-18.849718,-10.266403,-19.362047,-10.638374,3.3867507,-18.539324,-7.937891,0.12166378,-8.049445,-6.63063,-3.0395443,-1.6768306,7.3496947,9.243013,13.837152,16.080032,9.6077,2.7917292,-6.4588275,-9.588402,1.3568287,-1.3280859,-2.219321,-10.155421,-8.048699,0.9593897,2.4638925,-5.988469,-8.001576,-5.3813996,2.0703363,0.0032871815,2.5839655,5.790798,10.022945,1
-556.0782,45.52361,-13.250725,7.2581863,-4.5765905,-13.311622,-8.729473,-16.421864,-17.211603,1.6125811,-10.592696,-11.941412,0.8568136,-2.9230158,-6.392156,-2.8370738,-1.2755419,7.4254446,10.247001,12.593907,12.129288,7.0142493,2.9313734,-1.4870347,-5.4329433,0.33162248,-1.2735072,0.027641296,-7.1663313,-4.6632066,-4.5324383,1.3933147,-3.0971277,-3.470687,-4.4513335,1.8917876,1.4507606,0.5653422,2.7632098,8.424293,5
-585.09216,40.12402,-13.904371,9.486465,-3.5291333,-16.690344,-9.640829,-14.8428,-9.589257,3.2478478,-15.488315,-6.2854896,1.1235987,-7.048175,-6.492301,-1.3062241,-2.5331008,5.421523,7.7817636,12.216215,13.945102,10.153639,1.342144,-5.194355,-8.27049,2.4013755,-1.8960096,-0.5058878,-9.218737,-6.19105,0.064993575,4.1015573,-5.835335,-5.715207,-5.4406586,2.0625703,-0.48120543,1.2292292,4.488085,9.619754,2
-553.5496,45.025566,-18.63799,5.544782,-2.5350103,-17.56136,-9.206337,-14.925483,-7.825308,2.2634897,-13.716195,-4.923229,0.9586294,-3.0041814,-7.4597955,0.67026657,-0.7444621,9.24717,8.777457,14.737724,14.732502,10.762179,1.8951576,-4.139657,-8.258971,3.6455398,-1.6468561,-0.7372553,-8.107161,-4.271176,1.8264214,3.643703,-4.8441896,-5.787271,-4.242208,3.0784917,0.21594377,2.5198143,7.3569384,9.623122,2
-589.24603,33.627483,-7.8240037,7.709812,-8.316075,-17.762926,-16.567509,-8.367975,-10.028372,0.088511854,-13.731496,-2.0197463,-4.336224,-10.108328,-7.391743,-7.2049484,-2.0796566,5.9241214,11.6995,18.529495,16.561039,9.759508,3.4303796,-6.593492,-5.2586603,0.34994718,-0.5748872,-2.2122202,-7.4602547,-7.7115054,-4.477508,0.25029144,-4.0611815,-3.7295556,-4.849283,3.0162997,-0.09835547,2.4030259,1.041917,8.175129,0
-499.6996,40.985626,-20.945137,12.455484,-3.4104671,-15.799582,-5.490108,-11.628197,-11.775055,5.182772,-12.069888,-6.9350147,2.3425305,-6.6140695,-4.2832336,-3.6103916,-0.9342799,4.4770474,5.680536,9.948574,14.531587,8.630223,3.9355314,-0.22217931,-5.2660704,2.0713353,0.36243263,0.72951716,-7.02215,-4.1381617,-2.1819196,1.5295099,-1.9275563,-2.1831234,-3.368303,2.559383,-0.03042719,-0.34498852,1.700969,6.575812,4
-558.08813,42.769783,-14.54948,9.847167,-3.5012898,-11.180567,-9.451917,-10.998598,-11.985036,2.9132607,-11.567663,-7.68312,0.4457358,-6.0623913,-5.707597,-3.342075,-0.3767437,3.6715357,6.2077446,12.045541,13.247115,7.656586,3.1994667,-2.1127937,-7.1087623,1.0310872,-1.3926868,-0.12926152,-7.2029386,-6.638435,-4.1703978,2.5368876,-1.8179724,-3.5444856,-5.7158775,1.2885053,-0.25053796,-0.44037682,2.147828,7.308412,4
-573.6743,42.096867,-10.098819,4.240086,-3.0392296,-12.857275,-10.822197,-15.120211,-11.585661,2.655096,-10.923677,-8.770114,2.03636,-2.1160147,-8.001369,-0.7972496,0.08813326,7.3739057,12.009665,14.042853,12.1219425,8.694687,0.4566178,-1.2820044,-5.018776,-0.24033573,0.103246376,-2.7994788,-6.28822,-5.992917,-4.511035,1.2829906,-4.601943,-3.6604383,-4.3367085,1.883311,0.80146295,2.7664104,2.3855598,8.349286,5
-557.6428,40.78765,-17.630285,2.4838717,-2.050723,-23.747473,-12.720676,-15.106383,-16.590614,1.612437,-16.674507,-11.90214,2.3857589,-8.29494,-9.539788,-0.0471473,-5.4245334,8.36011,6.8479824,13.751758,16.805265,12.163044,0.9357025,-0.40763667,-14.665332,0.83361554,-3.6175566,-0.9135127,-11.5284605,-7.739997,-9.941721,2.3315363,-2.218261,-5.7608514,-7.690766,0.6537675,-0.22345382,-0.80552286,1.6170517,10.045524,3
-580.64777,37.28623,-12.766373,5.440324,-4.301474,-17.65671,-15.274298,-15.331398,-7.445986,1.4062209,-17.937832,-5.999572,0.09364752,-8.808093,-6.338341,-1.6196406,-2.6202023,6.8332386,10.018066,15.256651,17.036985,9.78049,2.4504921,-8.582014,-8.751736,1.6381934,-2.1388376,-1.485222,-11.56728,-4.9077773,1.3477206,2.6370454,-8.56273,-6.6451526,-4.330458,3.1644115,-0.105524264,3.0083373,6.3096805,9.792684,1
-610.7124,41.662075,-16.15258,6.6522145,-5.9267387,-16.595398,-14.940719,-16.717705,-7.113422,0.9671176,-16.527,-6.379205,-0.107312135,-7.7871532,-5.3391666,-1.3985505,-3.0843377,7.9506197,8.57931,11.634444,13.593912,8.79814,1.6904864,-4.7337112,-8.674081,1.2800995,-4.393287,-1.4882213,-9.592358,-4.7083144,0.8883526,3.3397799,-6.747892,-5.0616956,-4.8247313,1.4144385,1.6066862,1.3475589,6.6750007,10.347391,1
